owner_fee,join_date,service_fee,price
0.07,2017-02-23 19:39:41.361817,0.2,21
0.07,2017-05-11 10:26:45.494775,0.2,24
0.07,2017-04-19 17:33:21.791933,0.2,29
0.05,2016-11-09 15:42:33.395571,0.2,21
0.02,2015-09-15 15:28:28.819458,0.15,37
0.02,2015-09-15 15:28:28.819458,0.15,20
0.05,2016-10-09 15:57:19.498535,0.2,20
0.07,2017-05-03 15:19:26.405842,0.2,39
0.07,2017-05-03 15:19:26.405842,0.2,24
0.07,2017-05-27 02:17:17.344846,0.2,34
0.07,2017-05-27 02:17:17.344846,0.2,24
0.07,2017-05-27 02:17:17.344846,0.2,28
0.05,2016-05-29 03:05:55.560576,0.2,35
0.05,2016-05-29 03:05:55.560576,0.2,28
0.05,2016-05-29 03:05:55.560576,0.2,29
0.07,2017-03-29 14:09:35.436236,0.2,17
0.07,2017-03-29 14:09:35.436236,0.2,30
0.05,2016-08-06 18:55:59.793700,0.2,30
0.05,2016-06-12 00:57:52.100150,0.2,22
0.05,2016-07-28 14:52:20.343243,0.2,25
0.05,2016-07-28 14:52:20.343243,0.2,26
0.07,2017-03-13 19:25:22.617744,0.2,34
0.07,2017-03-13 19:25:22.617744,0.2,28
0.07,2017-05-31 09:52:56.558352,0.2,32
0.07,2017-05-31 09:52:56.558352,0.2,28
0.07,2017-06-09 17:29:26.433892,0.2,20
0.05,2016-04-10 22:34:45.566555,0.15,25
0.05,2016-08-20 09:15:12.582740,0.2,36
0.05,2016-08-20 09:15:12.582740,0.2,20
0.07,2017-02-15 16:30:47.331403,0.2,25
0.05,2016-09-04 13:49:31.851933,0.2,32
0.05,2016-09-04 13:49:31.851933,0.2,18
0.07,2017-07-05 22:46:34.590268,0.2,23
0.02,2015-08-12 04:59:55.702299,0.15,33
0.02,2015-08-12 04:59:55.702299,0.15,21
0.05,2016-01-05 07:12:59.111580,0.15,27
0.05,2016-01-05 07:12:59.111580,0.15,20
0.05,2016-10-21 10:31:40.953669,0.2,33
0.05,2016-10-21 10:31:40.953669,0.2,29
0.07,2017-06-01 01:36:14.765936,0.2,27
0.05,2016-10-05 19:01:19.288505,0.2,29
0.05,2016-10-05 19:01:19.288505,0.2,23
0.05,2016-10-05 19:01:19.288505,0.2,26
0.07,2017-06-09 11:24:40.287456,0.2,35
0.07,2017-06-09 11:24:40.287456,0.2,27
0.07,2017-01-20 06:06:03.129153,0.2,32
0.07,2017-01-20 06:06:03.129153,0.2,26
0.07,2017-06-10 13:14:31.923344,0.2,23
0.05,2016-09-07 12:30:54.951795,0.2,37
0.05,2016-09-07 12:30:54.951795,0.2,22
0.05,2015-12-27 20:09:25.611736,0.15,37
0.05,2016-06-13 21:54:07.545171,0.2,26
0.05,2016-06-13 21:54:07.545171,0.2,25
0.07,2016-11-27 13:05:49.770563,0.2,26
0.07,2016-11-27 13:05:49.770563,0.2,22
0.05,2016-05-29 12:40:45.669169,0.2,29
0.07,2016-11-20 13:22:21.792398,0.2,41
0.07,2016-11-20 13:22:21.792398,0.2,24
0.07,2016-11-20 13:22:21.792398,0.2,24
0.07,2016-12-16 22:12:04.449442,0.2,29
0.07,2016-12-16 22:12:04.449442,0.2,22
0.07,2017-06-14 23:25:56.120734,0.2,25
0.07,2016-12-22 22:02:36.707784,0.2,39
0.07,2016-12-22 22:02:36.707784,0.2,25
0.07,2016-12-09 07:31:49.434047,0.2,21
0.07,2016-12-09 07:31:49.434047,0.2,29
0.05,2016-10-29 14:25:19.060560,0.2,37
0.05,2016-10-07 02:21:27.222069,0.2,27
0.07,2016-11-23 20:18:22.192148,0.2,33
0.07,2016-11-23 20:18:22.192148,0.2,25
0.07,2016-11-23 20:18:22.192148,0.2,25
0.07,2017-01-01 03:48:24.442283,0.2,36
0.07,2017-01-01 03:48:24.442283,0.2,27
0.07,2017-02-23 22:31:51.403539,0.2,26
0.07,2016-12-15 20:23:36.972364,0.2,24
0.05,2016-01-29 14:37:30.182881,0.15,34
0.05,2016-01-29 14:37:30.182881,0.15,26
0.05,2016-01-29 14:37:30.182881,0.15,28
0.07,2017-04-20 19:16:38.064658,0.2,18
0.05,2016-04-30 13:17:19.779748,0.2,24
0.05,2016-04-30 13:17:19.779748,0.2,24
0.05,2016-02-27 15:46:17.083426,0.15,35
0.07,2017-06-07 20:56:00.263146,0.2,32
0.05,2016-08-07 05:28:52.505886,0.2,40
0.05,2016-08-07 05:28:52.505886,0.2,20
0.05,2016-08-07 05:28:52.505886,0.2,30
0.05,2016-05-28 23:47:15.945045,0.2,30
0.05,2016-05-28 23:47:15.945045,0.2,24
0.05,2016-05-28 23:47:15.945045,0.2,27
0.07,2017-06-20 15:59:08.478825,0.2,31
0.05,2016-05-29 00:53:46.951197,0.2,27
0.05,2016-05-29 00:53:46.951197,0.2,31
0.05,2016-08-29 05:10:41.178980,0.2,32
0.05,2016-05-31 17:22:17.348955,0.2,29
0.07,2017-02-14 03:20:31.646872,0.2,28
0.07,2017-04-22 11:26:40.095414,0.2,40
0.05,2015-12-17 15:25:49.328967,0.15,18
0.07,2017-05-20 15:27:47.144773,0.2,29
0.07,2017-05-20 15:27:47.144773,0.2,31
0.07,2017-01-05 01:41:23.962688,0.2,19
0.07,2017-06-16 09:32:54.972440,0.2,38
0.05,2016-09-07 21:41:46.432186,0.2,34
0.05,2016-09-07 21:41:46.432186,0.2,26
0.05,2016-09-07 21:41:46.432186,0.2,30
0.07,2017-06-09 02:56:38.147497,0.2,31
0.05,2016-10-26 00:29:08.888643,0.2,24
0.07,2017-06-04 23:46:37.334286,0.2,40
0.07,2017-06-04 23:46:37.334286,0.2,22
0.07,2017-06-04 23:46:37.334286,0.2,30
0.07,2017-04-17 07:22:13.270910,0.2,20
0.07,2016-11-15 11:06:36.228506,0.2,34
0.07,2016-11-15 11:06:36.228506,0.2,31
0.05,2016-10-23 17:07:58.175330,0.2,41
0.05,2016-10-23 17:07:58.175330,0.2,25
0.05,2016-06-12 23:16:38.469693,0.2,40
0.05,2016-06-12 23:16:38.469693,0.2,28
0.05,2016-04-05 01:57:27.104181,0.15,24
0.05,2016-04-05 01:57:27.104181,0.15,28
0.07,2017-01-18 00:40:19.653280,0.2,32
0.07,2017-04-25 15:11:02.181458,0.2,20
0.07,2017-03-06 15:26:21.097394,0.2,31
0.07,2017-03-06 15:26:21.097394,0.2,19
0.02,2015-11-13 22:57:01.910136,0.15,27
0.05,2016-09-10 21:42:17.969289,0.2,22
0.05,2016-05-30 11:13:10.967657,0.2,25
0.07,2017-01-06 14:37:08.101634,0.2,37
0.07,2017-01-06 14:37:08.101634,0.2,31
0.05,2016-11-03 19:11:03.023577,0.2,20
0.07,2017-05-05 00:51:20.931997,0.2,35
0.07,2017-05-05 00:51:20.931997,0.2,22
0.07,2016-11-12 07:26:41.041674,0.2,33
0.07,2016-11-12 07:26:41.041674,0.2,18
0.07,2017-06-09 01:31:58.603919,0.2,34
0.07,2017-06-09 01:31:58.603919,0.2,31
0.07,2017-01-16 08:25:38.294614,0.2,29
0.05,2015-12-12 21:44:44.202176,0.15,33
0.07,2017-03-05 11:34:53.843451,0.2,23
0.07,2017-03-05 11:34:53.843451,0.2,27
0.07,2017-06-14 23:57:06.582887,0.2,23
0.05,2016-06-05 18:46:01.134258,0.2,38
0.05,2016-07-15 19:16:55.605119,0.2,33
0.05,2016-07-15 19:16:55.605119,0.2,18
0.07,2017-01-17 20:26:05.357769,0.2,19
0.07,2017-01-17 20:26:05.357769,0.2,31
0.02,2015-08-30 00:29:24.458047,0.15,36
0.07,2017-05-14 16:22:01.061269,0.2,25
0.07,2017-02-25 00:28:26.416289,0.2,40
0.05,2016-09-24 07:34:52.859559,0.2,37
0.07,2017-06-12 07:55:36.576972,0.2,29
0.07,2017-06-12 07:55:36.576972,0.2,27
0.07,2017-04-24 18:30:30.803525,0.2,24
0.07,2017-04-23 12:51:58.230507,0.2,34
0.07,2017-04-23 12:51:58.230507,0.2,21
0.07,2017-03-27 18:07:10.725102,0.2,27
0.07,2017-03-27 18:07:10.725102,0.2,29
0.07,2017-01-19 20:26:03.359035,0.2,19
0.07,2017-02-06 12:07:41.409048,0.2,18
0.07,2017-04-05 08:31:13.696468,0.2,19
0.07,2017-04-11 11:21:14.037927,0.2,30
0.07,2017-04-11 11:21:14.037927,0.2,22
0.07,2017-07-03 11:40:20.209272,0.2,26
0.07,2016-12-12 12:39:35.582621,0.2,38
0.07,2016-12-12 12:39:35.582621,0.2,28
0.05,2016-09-14 21:07:54.516236,0.2,27
0.05,2016-10-31 09:46:28.944766,0.2,43
0.05,2016-10-31 09:46:28.944766,0.2,18
0.05,2016-04-22 20:28:20.654593,0.15,28
0.05,2016-04-22 20:28:20.654593,0.15,27
0.05,2016-01-08 11:17:21.871390,0.15,32
0.05,2016-01-08 11:17:21.871390,0.15,21
0.05,2016-01-08 11:17:21.871390,0.15,29
0.07,2017-04-05 06:42:25.876106,0.2,23
0.07,2017-01-26 21:04:12.487014,0.2,20
0.07,2017-01-26 21:04:12.487014,0.2,27
0.07,2017-03-11 06:39:38.948320,0.2,40
0.07,2017-03-11 06:39:38.948320,0.2,29
0.05,2016-08-23 12:47:00.098760,0.2,19
0.05,2016-08-23 12:47:00.098760,0.2,25
0.07,2017-05-10 22:21:43.276840,0.2,26
0.07,2017-03-26 06:04:15.978297,0.2,28
0.07,2017-03-26 06:04:15.978297,0.2,23
0.05,2016-01-07 07:14:37.624691,0.15,34
0.05,2016-01-07 07:14:37.624691,0.15,30
0.07,2017-06-21 12:56:01.952988,0.2,23
0.07,2017-06-11 09:31:27.448365,0.2,30
0.07,2017-06-11 09:31:27.448365,0.2,22
0.05,2016-10-04 15:25:33.510753,0.2,27
0.05,2016-10-04 15:25:33.510753,0.2,21
0.07,2017-02-11 07:13:40.347867,0.2,38
0.07,2017-02-11 07:13:40.347867,0.2,20
0.07,2017-02-11 07:13:40.347867,0.2,23
0.07,2017-04-28 06:49:42.299070,0.2,27
0.07,2017-04-28 06:49:42.299070,0.2,20
0.07,2016-11-24 10:18:51.718208,0.2,38
0.07,2016-11-24 10:18:51.718208,0.2,23
0.07,2017-03-04 22:03:32.758192,0.2,30
0.07,2017-01-09 17:34:48.474640,0.2,17
0.07,2017-01-09 17:34:48.474640,0.2,30
0.05,2016-05-21 22:28:33.052151,0.2,35
0.05,2016-05-21 22:28:33.052151,0.2,25
0.07,2017-05-28 20:40:41.074861,0.2,31
0.07,2017-05-28 20:40:41.074861,0.2,17
0.02,2015-11-11 01:02:21.703685,0.15,40
0.02,2015-11-11 01:02:21.703685,0.15,21
0.05,2016-07-11 06:41:08.823594,0.2,38
0.05,2016-08-02 19:09:25.279922,0.2,32
0.05,2016-08-02 19:09:25.279922,0.2,28
0.07,2016-12-11 23:50:58.611990,0.2,29
0.07,2017-03-02 16:26:58.665206,0.2,22
0.07,2017-06-25 19:34:09.222080,0.2,26
0.07,2017-06-05 13:43:14.953920,0.2,36
0.07,2017-06-05 13:43:14.953920,0.2,22
0.07,2017-06-28 09:16:35.369199,0.2,21
0.07,2017-02-18 10:44:17.715506,0.2,37
0.07,2017-02-18 10:44:17.715506,0.2,32
0.02,2015-08-15 19:48:42.126350,0.15,33
0.02,2015-08-15 19:48:42.126350,0.15,20
0.02,2015-08-15 19:48:42.126350,0.15,24
0.05,2016-09-06 13:56:01.485747,0.2,23
0.05,2016-09-30 19:27:26.070812,0.2,34
0.05,2016-09-30 19:27:26.070812,0.2,28
0.07,2017-05-13 20:38:55.194777,0.2,22
0.07,2017-03-09 05:00:44.037321,0.2,22
0.07,2017-01-19 09:40:20.760536,0.2,29
0.07,2017-01-19 09:40:20.760536,0.2,18
0.07,2017-01-19 09:40:20.760536,0.2,22
0.07,2016-12-02 23:27:38.531161,0.2,36
0.07,2016-12-02 23:27:38.531161,0.2,17
0.05,2016-06-17 23:55:06.534011,0.2,18
0.07,2017-05-17 04:24:47.106155,0.2,39
0.05,2016-06-22 01:18:28.438183,0.2,35
0.05,2016-06-22 01:18:28.438183,0.2,30
0.05,2016-05-18 04:53:22.415640,0.2,31
0.05,2016-06-29 20:45:57.272145,0.2,27
0.07,2016-12-16 18:42:51.595312,0.2,38
0.07,2016-12-16 18:42:51.595312,0.2,21
0.07,2017-05-28 17:40:25.797003,0.2,31
0.07,2017-05-28 17:40:25.797003,0.2,23
0.07,2017-05-28 17:40:25.797003,0.2,29
0.05,2016-04-02 19:23:57.727105,0.15,40
0.05,2016-04-02 19:23:57.727105,0.15,20
0.05,2016-02-02 05:06:39.529135,0.15,22
0.07,2017-03-25 13:10:32.099545,0.2,35
0.07,2017-03-25 13:10:32.099545,0.2,22
0.02,2015-11-22 14:08:30.193252,0.15,27
0.07,2017-03-25 15:15:39.736557,0.2,30
0.07,2017-06-09 06:02:56.437388,0.2,29
0.07,2017-06-09 06:02:56.437388,0.2,16
0.07,2017-06-09 06:02:56.437388,0.2,31
0.05,2016-04-10 03:24:43.535377,0.15,39
0.05,2016-04-10 03:24:43.535377,0.15,23
0.05,2016-04-10 03:24:43.535377,0.15,27
0.07,2017-06-01 11:28:05.012841,0.2,26
0.07,2017-06-01 11:28:05.012841,0.2,28
0.07,2017-06-28 03:54:27.816275,0.2,18
0.05,2016-11-04 00:32:35.772861,0.2,20
0.05,2016-02-01 00:48:04.386024,0.15,19
0.05,2016-02-01 00:48:04.386024,0.15,23
0.07,2017-03-03 08:31:58.733844,0.2,32
0.07,2017-03-03 08:31:58.733844,0.2,24
0.07,2017-04-15 05:15:13.751711,0.2,26
0.07,2017-04-15 05:15:13.751711,0.2,22
0.05,2016-07-11 12:31:18.438178,0.2,33
0.05,2016-07-11 12:31:18.438178,0.2,19
0.05,2016-04-01 15:36:30.436912,0.15,21
0.05,2016-04-01 15:36:30.436912,0.15,24
0.07,2017-06-23 20:01:46.321561,0.2,19
0.07,2017-06-23 20:01:46.321561,0.2,32
0.07,2017-05-12 07:45:24.066947,0.2,32
0.07,2017-05-12 07:45:24.066947,0.2,24
0.05,2016-09-05 23:58:18.307251,0.2,40
0.05,2016-09-05 23:58:18.307251,0.2,22
0.07,2016-12-29 18:34:22.519162,0.2,21
0.07,2016-12-29 18:34:22.519162,0.2,25
0.05,2016-11-03 02:53:09.299027,0.2,35
0.05,2016-11-03 02:53:09.299027,0.2,22
0.07,2017-01-11 23:54:02.891625,0.2,23
0.07,2017-01-11 23:54:02.891625,0.2,27
0.07,2017-04-08 21:24:10.954759,0.2,30
0.07,2017-04-08 21:24:10.954759,0.2,22
0.07,2017-04-08 21:24:10.954759,0.2,28
0.05,2016-05-10 09:57:09.020797,0.2,32
0.05,2016-05-10 09:57:09.020797,0.2,24
0.07,2017-04-26 11:32:05.428907,0.2,35
0.07,2017-04-26 11:32:05.428907,0.2,26
0.07,2017-04-26 11:32:05.428907,0.2,27
0.05,2016-04-27 19:13:36.384436,0.15,34
0.05,2016-04-27 19:13:36.384436,0.15,33
0.07,2016-12-24 08:59:23.899430,0.2,36
0.05,2016-03-02 04:47:05.535018,0.15,22
0.05,2016-03-02 04:47:05.535018,0.15,27
0.07,2017-01-18 13:39:30.119290,0.2,41
0.07,2017-01-18 13:39:30.119290,0.2,20
0.07,2017-01-18 13:39:30.119290,0.2,31
0.07,2017-06-29 13:08:50.643165,0.2,28
0.07,2017-02-20 14:35:47.235122,0.2,35
0.07,2016-11-20 23:00:44.395344,0.2,32
0.07,2017-07-08 15:13:18.201624,0.2,33
0.07,2017-07-08 15:13:18.201624,0.2,25
0.07,2017-05-08 23:33:39.177905,0.2,30
0.07,2017-05-08 23:33:39.177905,0.2,26
0.07,2017-05-11 08:24:15.655862,0.2,26
0.07,2017-06-19 22:21:48.814420,0.2,37
0.07,2017-06-19 22:21:48.814420,0.2,23
0.07,2017-06-19 22:21:48.814420,0.2,22
0.07,2017-06-18 08:15:49.949637,0.2,40
0.07,2017-06-18 08:15:49.949637,0.2,28
0.05,2016-10-13 14:13:05.841744,0.2,24
0.07,2017-02-03 13:32:43.845238,0.2,37
0.07,2017-02-03 13:32:43.845238,0.2,22
0.07,2017-05-18 10:15:24.099593,0.2,37
0.07,2017-05-18 10:15:24.099593,0.2,26
0.07,2017-04-26 06:03:56.314741,0.2,42
0.07,2017-04-26 06:03:56.314741,0.2,21
0.07,2017-02-23 17:37:33.970105,0.2,34
0.07,2017-02-23 17:37:33.970105,0.2,22
0.05,2016-06-23 23:00:56.796977,0.2,31
0.05,2016-06-23 23:00:56.796977,0.2,23
0.05,2016-09-11 20:27:00.654665,0.2,32
0.05,2016-09-11 20:27:00.654665,0.2,20
0.07,2017-05-14 22:56:26.717097,0.2,31
0.07,2017-01-16 08:17:20.339837,0.2,29
0.07,2016-11-20 18:18:14.573308,0.2,37
0.07,2016-11-20 18:18:14.573308,0.2,20
0.07,2016-11-20 18:18:14.573308,0.2,31
0.05,2016-09-23 22:54:17.034967,0.2,24
0.05,2016-06-02 14:35:28.101953,0.2,30
0.05,2016-06-02 14:35:28.101953,0.2,22
0.07,2016-12-27 05:34:11.698543,0.2,23
0.07,2016-12-27 05:34:11.698543,0.2,27
0.07,2017-05-23 15:18:11.389786,0.2,35
0.07,2017-05-23 15:18:11.389786,0.2,30
0.05,2016-09-13 01:34:06.660286,0.2,36
0.05,2016-09-13 01:34:06.660286,0.2,21
0.05,2016-09-13 01:34:06.660286,0.2,26
0.07,2017-01-04 15:14:51.866381,0.2,26
0.07,2017-05-31 07:27:58.143963,0.2,31
0.05,2016-10-06 02:10:20.485251,0.2,22
0.07,2017-01-16 10:58:44.871729,0.2,23
0.07,2017-01-16 10:58:44.871729,0.2,23
0.07,2017-04-21 16:58:11.784577,0.2,16
0.07,2017-04-21 16:58:11.784577,0.2,29
0.05,2016-07-17 02:26:05.793339,0.2,33
0.07,2017-02-26 15:50:34.584120,0.2,32
0.07,2017-02-26 15:50:34.584120,0.2,24
0.05,2016-08-23 05:46:01.119556,0.2,39
0.05,2016-08-23 05:46:01.119556,0.2,21
0.07,2017-05-24 04:00:34.788591,0.2,31
0.07,2017-05-24 04:00:34.788591,0.2,23
0.07,2016-12-10 05:55:29.320154,0.2,32
0.07,2016-12-10 05:55:29.320154,0.2,27
0.05,2016-05-17 16:37:42.133942,0.2,32
0.05,2016-05-17 16:37:42.133942,0.2,21
0.07,2017-05-08 06:06:05.061162,0.2,37
0.05,2016-09-15 03:46:46.713968,0.2,40
0.05,2016-09-15 03:46:46.713968,0.2,23
0.07,2017-03-12 04:39:57.355938,0.2,35
0.07,2017-03-12 04:39:57.355938,0.2,21
0.05,2016-09-11 18:11:17.098723,0.2,33
0.05,2016-09-11 18:11:17.098723,0.2,25
0.05,2016-02-22 04:48:01.066045,0.15,34
0.05,2016-02-22 04:48:01.066045,0.15,27
0.05,2016-02-22 04:48:01.066045,0.15,29
0.07,2017-03-31 10:17:01.847192,0.2,31
0.07,2017-03-31 10:17:01.847192,0.2,17
0.05,2016-09-21 13:17:14.305165,0.2,36
0.05,2016-09-21 13:17:14.305165,0.2,25
0.07,2017-04-24 13:30:26.364823,0.2,25
0.07,2017-06-28 11:26:38.269352,0.2,23
0.07,2017-06-28 11:26:38.269352,0.2,26
0.07,2017-04-07 05:18:18.132585,0.2,34
0.07,2017-04-07 05:18:18.132585,0.2,24
0.07,2016-12-26 21:41:21.102207,0.2,31
0.07,2016-12-26 21:41:21.102207,0.2,29
0.05,2016-03-17 21:45:01.333313,0.15,41
0.07,2016-12-05 09:33:53.266070,0.2,31
0.07,2016-12-05 09:33:53.266070,0.2,31
0.07,2016-12-11 07:41:06.425671,0.2,29
0.07,2016-12-11 07:41:06.425671,0.2,24
0.07,2016-12-11 07:41:06.425671,0.2,29
0.07,2016-12-06 00:23:35.137833,0.2,31
0.07,2016-12-06 00:23:35.137833,0.2,27
0.07,2016-12-06 00:23:35.137833,0.2,26
0.07,2016-11-12 19:07:52.458770,0.2,36
0.07,2017-01-20 01:45:58.116827,0.2,21
0.07,2017-01-08 18:20:47.671249,0.2,30
0.07,2017-01-08 18:20:47.671249,0.2,27
0.07,2017-02-14 09:26:24.923342,0.2,29
0.07,2017-04-18 19:38:24.768038,0.2,25
0.07,2016-12-24 15:28:29.995664,0.2,31
0.07,2016-12-24 15:28:29.995664,0.2,23
0.07,2016-12-24 15:28:29.995664,0.2,31
0.05,2016-08-30 12:10:09.512434,0.2,17
0.07,2017-03-14 23:09:10.336075,0.2,27
0.05,2016-01-24 09:04:53.060653,0.15,40
0.05,2016-01-24 09:04:53.060653,0.15,22
0.05,2016-01-24 09:04:53.060653,0.15,28
0.07,2016-12-02 09:23:27.526032,0.2,20
0.07,2016-12-02 09:23:27.526032,0.2,28
0.07,2017-06-06 05:02:50.100447,0.2,37
0.07,2017-06-06 05:02:50.100447,0.2,23
0.07,2017-06-06 05:02:50.100447,0.2,27
0.07,2016-12-29 21:13:31.941245,0.2,19
0.07,2016-12-29 21:13:31.941245,0.2,29
0.07,2017-05-05 22:13:56.687360,0.2,34
0.07,2017-06-18 03:07:09.777489,0.2,35
0.07,2016-12-21 17:01:46.407537,0.2,25
0.07,2017-07-06 23:55:42.017280,0.2,21
0.05,2016-06-03 08:00:51.434988,0.2,34
0.05,2016-06-03 08:00:51.434988,0.2,25
0.07,2017-05-07 03:53:15.814798,0.2,28
0.07,2017-06-22 09:28:15.611186,0.2,33
0.05,2016-06-14 22:21:33.557844,0.2,36
0.05,2016-06-14 22:21:33.557844,0.2,24
0.07,2017-06-06 03:40:48.490380,0.2,25
0.07,2017-04-09 18:31:37.733295,0.2,23
0.05,2016-05-03 05:50:05.573555,0.2,31
0.05,2016-05-03 05:50:05.573555,0.2,30
0.05,2016-06-12 12:04:17.692028,0.2,35
0.05,2016-06-12 12:04:17.692028,0.2,23
0.07,2017-06-22 01:09:44.441892,0.2,19
0.07,2017-02-09 16:46:55.860382,0.2,31
0.05,2016-04-15 21:27:49.850858,0.15,30
0.05,2016-04-15 21:27:49.850858,0.15,20
0.05,2016-04-15 21:27:49.850858,0.15,26
0.05,2016-07-05 21:04:03.284772,0.2,24
0.05,2016-07-05 21:04:03.284772,0.2,22
0.07,2017-02-01 08:01:51.706480,0.2,27
0.07,2016-12-23 02:46:17.713119,0.2,38
0.07,2016-12-23 02:46:17.713119,0.2,26
0.05,2015-12-25 10:04:43.810833,0.15,23
0.07,2017-03-19 00:21:10.015957,0.2,35
0.07,2017-03-19 00:21:10.015957,0.2,26
0.05,2016-10-31 04:48:46.069328,0.2,29
0.05,2016-10-31 04:48:46.069328,0.2,24
0.07,2017-01-29 21:57:11.868942,0.2,28
0.07,2017-01-29 21:57:11.868942,0.2,32
0.07,2017-04-07 01:01:40.456126,0.2,20
0.07,2016-12-20 03:02:05.244896,0.2,34
0.07,2016-12-20 03:02:05.244896,0.2,26
0.05,2016-11-09 19:48:04.590101,0.2,25
0.07,2017-02-20 20:33:30.139404,0.2,20
0.07,2017-04-26 00:49:08.771256,0.2,20
0.07,2017-04-26 00:49:08.771256,0.2,22
0.07,2017-06-24 13:51:11.587740,0.2,37
0.07,2017-06-18 08:15:18.808251,0.2,36
0.07,2017-06-18 08:15:18.808251,0.2,22
0.07,2017-06-18 08:15:18.808251,0.2,29
0.07,2017-04-22 08:51:51.157125,0.2,27
0.05,2016-01-22 23:09:45.830517,0.15,39
0.05,2016-01-22 23:09:45.830517,0.15,21
0.07,2017-01-14 23:54:09.123291,0.2,38
0.07,2017-01-14 23:54:09.123291,0.2,23
0.07,2017-06-10 13:38:37.834839,0.2,35
0.07,2017-06-10 13:38:37.834839,0.2,17
0.07,2017-06-10 13:38:37.834839,0.2,29
0.05,2016-04-17 04:47:18.236882,0.15,37
0.07,2017-02-08 07:02:25.588211,0.2,25
0.05,2016-08-29 23:00:44.637758,0.2,32
0.05,2016-08-29 23:00:44.637758,0.2,20
0.05,2016-08-29 23:00:44.637758,0.2,27
0.05,2016-05-03 08:25:46.884419,0.2,27
0.05,2016-05-03 08:25:46.884419,0.2,20
0.05,2016-10-20 05:11:24.292846,0.2,32
0.07,2017-05-18 13:22:52.051798,0.2,34
0.07,2017-05-18 13:22:52.051798,0.2,21
0.07,2017-05-18 13:22:52.051798,0.2,27
0.05,2016-09-09 03:59:44.096140,0.2,37
0.05,2016-09-09 03:59:44.096140,0.2,25
0.05,2016-09-09 03:59:44.096140,0.2,26
0.07,2017-03-12 04:55:50.078030,0.2,22
0.05,2016-02-11 06:58:39.785823,0.15,20
0.05,2016-02-11 06:58:39.785823,0.15,27
0.05,2016-08-06 00:18:39.064609,0.2,24
0.05,2016-08-06 00:18:39.064609,0.2,27
0.05,2016-04-12 13:16:39.630077,0.15,37
0.05,2016-03-20 09:56:07.182317,0.15,41
0.05,2016-03-20 09:56:07.182317,0.15,26
0.05,2016-08-28 01:38:26.540529,0.2,35
0.05,2016-08-28 01:38:26.540529,0.2,21
0.05,2016-08-28 01:38:26.540529,0.2,28
0.07,2016-11-23 19:29:13.371949,0.2,19
0.05,2016-05-29 13:03:12.632707,0.2,29
0.05,2016-05-29 13:03:12.632707,0.2,22
0.05,2016-05-29 13:03:12.632707,0.2,29
0.07,2017-06-23 17:26:36.173314,0.2,35
0.07,2017-06-23 17:26:36.173314,0.2,26
0.07,2017-04-09 05:09:04.831590,0.2,23
0.05,2016-10-04 05:39:09.655805,0.2,36
0.05,2016-10-04 05:39:09.655805,0.2,20
0.05,2016-10-04 05:39:09.655805,0.2,26
0.05,2016-03-12 16:55:26.683155,0.15,22
0.05,2016-11-01 15:01:37.575877,0.2,22
0.05,2016-03-28 23:18:47.305869,0.15,33
0.05,2016-03-28 23:18:47.305869,0.15,26
0.05,2016-04-13 21:56:44.989942,0.15,24
0.05,2016-09-23 20:20:32.226262,0.2,34
0.05,2016-09-23 20:20:32.226262,0.2,17
0.05,2015-12-31 10:01:35.018963,0.15,22
0.05,2016-06-14 02:41:59.769241,0.2,36
0.05,2016-06-14 02:41:59.769241,0.2,18
0.05,2016-03-10 05:55:52.197877,0.15,35
0.05,2016-03-10 05:55:52.197877,0.15,27
0.05,2016-01-10 06:36:04.342255,0.15,24
0.07,2017-01-31 19:11:38.981560,0.2,24
0.05,2016-03-21 08:31:47.870667,0.15,27
0.05,2016-03-13 06:49:02.765884,0.15,25
0.07,2017-05-31 14:51:49.390265,0.2,20
0.05,2016-08-16 15:06:14.730294,0.2,31
0.05,2016-02-06 19:38:24.073819,0.15,40
0.07,2017-03-08 13:29:43.881733,0.2,40
0.07,2017-06-20 06:49:08.898926,0.2,24
0.07,2017-02-07 05:55:51.515236,0.2,24
0.05,2016-10-30 15:30:16.217200,0.2,37
0.05,2016-10-30 15:30:16.217200,0.2,26
0.05,2016-02-20 08:13:43.240347,0.15,40
0.05,2016-02-20 08:13:43.240347,0.15,24
0.02,2015-08-07 02:45:35.939433,0.15,21
0.05,2016-03-12 21:25:48.308860,0.15,42
0.05,2016-03-12 21:25:48.308860,0.15,24
0.07,2017-04-09 12:10:35.096376,0.2,38
0.07,2017-04-09 12:10:35.096376,0.2,23
0.05,2016-04-01 07:43:30.030834,0.15,30
0.05,2016-04-01 07:43:30.030834,0.15,33
0.07,2017-06-07 19:24:37.101546,0.2,24
0.07,2017-05-25 16:11:28.434047,0.2,31
0.07,2017-01-15 12:28:06.959800,0.2,30
0.05,2016-06-30 23:10:51.701029,0.2,26
0.05,2016-06-30 23:10:51.701029,0.2,25
0.05,2015-12-31 09:19:50.079638,0.15,35
0.05,2015-12-31 09:19:50.079638,0.15,25
0.07,2017-02-11 11:35:49.297629,0.2,40
0.07,2017-02-11 11:35:49.297629,0.2,21
0.07,2017-02-11 11:35:49.297629,0.2,30
0.05,2016-07-10 16:00:01.892937,0.2,25
0.05,2016-10-13 18:20:53.563664,0.2,38
0.07,2017-05-29 19:41:43.551439,0.2,20
